098.642048,000052.19887,0000066.6953,0000069.944,19.53325015
00096.25623,90.56379655,58.500444,00038.1979,0000049.518
55.33806812,00052.756146,28.7221417,00000071.628,027.77094537
008.067611,00098.31381,043.33763973,011.4519,00080.882
00051.01858,000042.30241,073.6036,9.7125149,00000010.617
081.806166,00067.76117,000070.194,6.84751186,084.451063
000047.9769,0000039.643,10.9634259,12.69085719,00072.491
00034.7794,080.0179665,39.014958,00000031.871,077.23783
07.16237,24.82595549,008.3451,0069.7888,86.63793
0000004.563,098.7960955,00018.155135,063.2433132,56.127128
47.26127,035.739895,000030.05346,00034.64141,15.196705
00000015.056,00086.617,50.07197307,0018.8291432,000038.47586
83.88532,000090.61236,46.2631551,064.74098893,0.528391261
00068.632,00000090.739,000099.8729,46.45585507,0020.99676
014.29266,0000049.4296,0089.166,014.26711432,0012.56337
00011.726649,00070.948,58.23103,0094.26291,003.011619
00000020.099,0087.612374,000063.1576,049.1424,0000035.6637
59.5429254,30.791649,098.95965,0037.42884,00077.869851
00000073.896,0034.9412313,32.97576724,001.2395,00096.240746
0.323605,00013.7956,0000016.0128,00049.372,99.4019791
00097.4702,55.72409846,00089.284,083.40219748,47.419114
098.596451,67.40168,000074.50351,81.7150677,46.158852
023.9107,76.2841484,00076.999,060.17606784,29.0138062
28.5936678,0038.4522,0000014.355,81.29694891,0009.852831
86.34422837,0037.103078,0000085.0798,00017.76737,0044.1488532
62.0647913,0062.645799,00011.0893,52.016189,26.17438363
097.5002,70.46779828,079.0593298,02.58562,000009.6905
061.7376929,0001.19044,000010.27384,090.41803,034.361713
0000058.65,70.6570772,13.84091261,00031.10842,97.418315
0000039.5262,43.37969107,000078.136,54.6095891,49.339491
058.127504,0000094.7006,63.23588,95.8062201,09.273201394
0082.4690204,26.5667536,8.40476485,36.60793883,0045.321
00019.729,0015.6911,0070.3012994,13.41351945,28.9337373
0087.931,000031.7066,000073.33166,0032.2116,67.77831
000043.47427,00095.166,000005.12877,0000093.492,004.076764
0000.3814235,00000083.828,040.758817,50.15801496,2.8138247
00089.308,33.163039,00094.9183,0010.292102,006.85467
16.5150032,0047.882439,022.95766,0000000036.2,90.96594
0029.036821,0091.683398,00075.989684,094.0904421,0000085.0054
00015.955,00000065.524,000076.3658,00000035.663,16.11345
66.98824,0046.08952,0000042.0065,024.41557,000031.235
0073.952,088.98966,0053.5123,0018.074915,000027.1852
0000063.359,00000070.217,000093.358,00000066.365,063.2052232
045.719753,3.247494026,035.3124817,0000.549058,0000016.5873
00049.39683,048.4430816,3.022593392,00004.611665,11.93856
57.230069,78.39406382,0055.01473,00031.5238,56.31691593
56.95222226,0081.6106594,0028.54245,00000089.399,69.56359173
50.4126687,00048.5356,00062.521575,04.0889069,000019.0905
006.6674406,00039.41843,90.45083508,090.21990491,082.322976
00000033.862,46.03496772,31.0452392,0054.093248,0037.3617942
094.01560865,085.6032,020.2689,39.991974,0008.8182
028.5279498,000097.8208,00020.7669,00017.266867,016.489749
0000012.728,31.2658017,000036.6657,0000037.0172,000013.97536
000003.9832,000067.394,0044.405,000053.205,0084.1423
000098.701,8.99010035,40.4274332,000011.42407,97.15575942
00080.407,00096.295,0047.723,046.3460926,0000066.51
00021.5789,33.19011,99.251703,00000039.534,000045.289
94.62545556,00000051.37,0058.352,000046.1335,0037.046
091.1649,00016.165,0057.0283,76.29834019,0012.6529348
70.661193,0067.6192,000016.131,028.3076,084.6693
55.3924094,54.7967981,00067.624117,0000065.2418,000072.943
35.78801225,0033.4824,82.8458258,0000075.7553,11.23659
0000016.3689,83.50760273,56.61667239,42.4843509,9.314709006
16.0976138,71.22497,089.51714,0000068.5373,0022.028
0006.7590661,81.8088403,80.07262216,0054.087,7.310064
16.21672,000022.1402,031.5522,0096.355,092.057481
68.297901,00000079.519,082.7425,00057.958,000091.416
0000010.5899,025.3967606,84.199744,029.752372,91.244423
0090.193299,000078.74364,0062.37766,0085.2758053,00093.277741
00000090.182,67.80172,61.772452,0070.622188,29.94828001
00082.6444,00000042.778,41.922911,00000033.502,18.9773727
72.82187,00091.31428,16.9747054,0000099.7305,81.39763
000099.95159,15.5404673,000074.33642,089.85379,0047.768
0000033.4259,0023.108668,0000099.799,000003.2172,000078.37471
0076.2085328,41.59206,0094.045,00000066.81,030.416115
063.97978233,0042.29628,023.697581,10.8637644,00.989122
0064.6183872,0030.739086,00023.73107,02.66121,00000070.233
0082.4527923,15.54624245,35.4976565,90.2911365,00030.132246
00012.921,31.28159,43.518669,00085.84062,00086.31574
6.278452713,35.04785978,000000056.87,0031.5644436,41.13257994
43.70793,099.7825907,00037.164611,38.2672955,0066.17905
75.98578,000014.97147,0081.405743,061.99748,047.02062
089.293941,0047.302,0004.0592442,00087.956914,005.4953244
0010.0673,065.34535,89.70281821,00000043.092,00051.171
00005.0933,0000041.082,89.16606181,27.50853686,09.68933205
0000084.7964,0000050.2413,042.3223312,0000086.622,0087.601
047.8492,0074.330478,79.3971103,0058.7414,067.5397
00000096.866,098.1197,0000029.462,018.48363,68.58088
18.16275795,000085.9461,0077.326187,81.464076,94.10912945
0000088.054,030.351904,043.09952106,000094.966,34.95606
091.1862642,00037.159318,097.133969,85.0478425,0084.8513559
00038.26857,0097.5764,003.89467,45.761991,35.6386627
096.82129,41.13533,00064.427,0000031.471,000053.498
000003.6646,0049.2115204,000039.546,31.8480315,019.1418123
78.9296965,00063.653,0087.4779606,065.43551206,00054.6146
42.3872045,0031.366973,097.78248,000078.852,0050.30188
0020.1881,17.4374644,002.02123627,0000033.2704,67.5029695
92.2333877,98.601466,0051.13551,072.660114,0094.05665
6.46695828,0051.368,00000.9711,79.4034776,41.92982725
026.73615,7.959167709,0005.7267197,089.9182569,0074.735
